tick,population,employed,unemployed,housed,unhoused,residential_units,vacant_residential_units,commercial_units,vacant_commercial_units,active_firms,firm_job_vacancies,firms_with_job_vacancies,committed_output,realized_sales,unsold_output,sold_out_firms,mean_wage,mean_residential_rent,mean_commercial_rent,mean_goods_price
42.0,3072.0,2254.0,818.0,1645.0,1427.0,2260.0,615.0,1472.0,1298.0,159.0,608.0,96.0,2457.0,1990.0,467.0,55.0,11.13969445738336,2.8762637319619877,2.1377762479093296,4.245536825019637
43.0,3074.0,2272.0,802.0,1645.0,1429.0,2268.0,623.0,1467.0,1290.0,160.0,608.0,101.0,2507.0,2053.0,454.0,65.0,11.169897361136245,2.8802351872436716,2.1658346221553484,4.239657869467337
44.0,3076.0,2264.0,812.0,1655.0,1421.0,2287.0,632.0,1462.0,1284.0,161.0,634.0,101.0,2525.0,2081.0,444.0,70.0,11.227582451327383,2.8838017660133164,2.1960773106099474,4.246863125723319
45.0,3079.0,2317.0,762.0,1687.0,1392.0,2301.0,614.0,1459.0,1278.0,163.0,617.0,97.0,2515.0,2073.0,442.0,69.0,11.270984564854423,2.889489590238938,2.2284341885421255,4.258369771570045
46.0,3081.0,2341.0,740.0,1701.0,1380.0,2311.0,610.0,1455.0,1272.0,165.0,629.0,95.0,2556.0,2119.0,437.0,71.0,11.317423035255972,2.8953430260831112,2.260848326515548,4.253265581867264
47.0,3085.0,2376.0,709.0,1724.0,1361.0,2333.0,609.0,1452.0,1268.0,165.0,594.0,97.0,2589.0,2187.0,402.0,67.0,11.358200495494065,2.9021305658372456,2.2954036501180752,4.243556320079959
48.0,3086.0,2402.0,684.0,1740.0,1346.0,2351.0,611.0,1448.0,1259.0,170.0,658.0,104.0,2617.0,2226.0,391.0,76.0,11.394185343000606,2.908064967105901,2.3296262568181483,4.25240254210875
49.0,3088.0,2426.0,662.0,1760.0,1328.0,2373.0,613.0,1443.0,1253.0,170.0,634.0,104.0,2662.0,2297.0,365.0,84.0,11.42542250042554,2.914576774724704,2.3661453560853984,4.252320092076236
50.0,3090.0,2444.0,646.0,1792.0,1298.0,2382.0,590.0,1444.0,1249.0,174.0,688.0,101.0,2694.0,2365.0,329.0,97.0,11.482602949104798,2.922126913973331,2.4048944261670977,4.273563370358885
51.0,3091.0,2449.0,642.0,1814.0,1277.0,2399.0,585.0,1440.0,1244.0,173.0,665.0,100.0,2714.0,2334.0,380.0,85.0,11.517918622380485,2.929516071605464,2.4432870733100445,4.281153082780166
52.0,3095.0,2434.0,661.0,1818.0,1277.0,2415.0,597.0,1442.0,1234.0,181.0,824.0,109.0,2725.0,2361.0,364.0,86.0,11.533033498774788,2.9365193270226064,2.479461880139232,4.308856347634605
53.0,3096.0,2489.0,607.0,1832.0,1264.0,2430.0,598.0,1438.0,1220.0,186.0,859.0,110.0,2752.0,2404.0,348.0,92.0,11.587576093242385,2.9451368806564595,2.51595102844833,4.3312267038512875
54.0,3096.0,2534.0,562.0,1849.0,1247.0,2444.0,595.0,1441.0,1219.0,186.0,814.0,105.0,2805.0,2482.0,323.0,98.0,11.625477674867367,2.9542898840830163,2.5553543270261945,4.346293006084167
55.0,3097.0,2557.0,540.0,1862.0,1235.0,2457.0,595.0,1436.0,1211.0,187.0,809.0,99.0,2852.0,2562.0,290.0,112.0,11.641633620463606,2.9622713993690173,2.592291713357164,4.345773675531675
56.0,3098.0,2552.0,546.0,1888.0,1210.0,2469.0,581.0,1436.0,1206.0,190.0,868.0,111.0,2888.0,2596.0,292.0,110.0,11.651354290743091,2.970661259483419,2.6297277005350406,4.376431005502524
57.0,3099.0,2582.0,517.0,1902.0,1197.0,2481.0,579.0,1432.0,1191.0,197.0,964.0,118.0,2924.0,2659.0,265.0,114.0,11.667899716678038,2.980109976440801,2.6707576498175194,4.418938410345131
58.0,3100.0,2614.0,486.0,1919.0,1181.0,2494.0,575.0,1429.0,1183.0,199.0,968.0,123.0,2982.0,2712.0,270.0,126.0,11.70119157478245,2.9898100073537393,2.714973976420509,4.434531689868461
59.0,3101.0,2651.0,450.0,1931.0,1170.0,2513.0,582.0,1429.0,1172.0,206.0,1057.0,125.0,3033.0,2764.0,269.0,123.0,11.734328624444869,2.9993210541760136,2.7621790547970746,4.47867228956694
60.0,3102.0,2632.0,470.0,1943.0,1159.0,2519.0,576.0,1432.0,1168.0,207.0,1094.0,132.0,3074.0,2750.0,324.0,113.0,11.741190181184486,3.0084543605765344,2.81190518405545,4.4866362910789555
61.0,3102.0,2634.0,468.0,1952.0,1150.0,2536.0,584.0,1432.0,1161.0,210.0,1146.0,133.0,3112.0,2842.0,270.0,125.0,11.763657721092795,3.0169193047677876,2.8582124434569844,4.491373560926382
62.0,3103.0,2660.0,443.0,1962.0,1141.0,2546.0,584.0,1429.0,1156.0,208.0,1084.0,134.0,3138.0,2795.0,343.0,125.0,11.795535324021795,3.0238079966546447,2.8948640282074454,4.494139970651158
63.0,3103.0,2672.0,431.0,1964.0,1139.0,2562.0,598.0,1424.0,1147.0,207.0,1054.0,134.0,3187.0,2872.0,315.0,117.0,11.826106554766827,3.030044820621923,2.9329604480000184,4.496163904597349
64.0,3103.0,2693.0,410.0,1981.0,1122.0,2580.0,599.0,1426.0,1135.0,217.0,1213.0,152.0,3216.0,2983.0,233.0,139.0,11.859112387218996,3.0371542533400926,2.9757845808171095,4.548406290038031
65.0,3103.0,2733.0,370.0,2008.0,1095.0,2592.0,584.0,1421.0,1124.0,223.0,1281.0,153.0,3248.0,2978.0,270.0,136.0,11.899673210356234,3.045421986221919,3.015434957879793,4.5472573237947955
66.0,3104.0,2766.0,338.0,2026.0,1078.0,2614.0,588.0,1417.0,1119.0,219.0,1176.0,149.0,3304.0,3046.0,258.0,151.0,11.936228821615549,3.0555463983977145,3.0565865478366345,4.5511918022775415
67.0,3106.0,2783.0,323.0,2058.0,1048.0,2624.0,566.0,1418.0,1117.0,222.0,1213.0,148.0,3354.0,3132.0,222.0,149.0,11.969894581190115,3.066790376703356,3.099238270609393,4.561147062875309
68.0,3106.0,2801.0,305.0,2071.0,1035.0,2646.0,575.0,1416.0,1107.0,226.0,1267.0,149.0,3385.0,3146.0,239.0,144.0,12.0011975906092,3.0785663574020963,3.146977172435911,4.568142467273874
69.0,3106.0,2816.0,290.0,2078.0,1028.0,2661.0,583.0,1420.0,1109.0,225.0,1234.0,143.0,3414.0,3197.0,217.0,160.0,12.045974271331444,3.0886005813256308,3.199176830610456,4.592350037317705
70.0,3107.0,2855.0,252.0,2117.0,990.0,2674.0,557.0,1420.0,1104.0,229.0,1267.0,152.0,3420.0,3205.0,215.0,153.0,12.090972389281152,3.101532949841795,3.2457694615954167,4.619127391057698
71.0,3109.0,2878.0,231.0,2121.0,988.0,2684.0,563.0,1420.0,1099.0,227.0,1208.0,147.0,3455.0,3245.0,210.0,159.0,12.120599752034448,3.115424635405185,3.289603439796782,4.631025142374537
72.0,3113.0,2898.0,215.0,2149.0,964.0,2697.0,548.0,1416.0,1088.0,229.0,1224.0,153.0,3508.0,3321.0,187.0,168.0,12.160314774361987,3.132062598303875,3.335362264912825,4.6467653411643255
73.0,3114.0,2875.0,239.0,2157.0,957.0,2718.0,561.0,1414.0,1073.0,236.0,1373.0,166.0,3552.0,3326.0,226.0,154.0,12.19615928468542,3.149192580822829,3.3871611570825233,4.686705102412744
74.0,3114.0,2892.0,222.0,2157.0,957.0,2734.0,577.0,1411.0,1060.0,237.0,1374.0,167.0,3555.0,3308.0,247.0,156.0,12.235843042032789,3.1626150274071425,3.4353727370453297,4.695816272853666
75.0,3116.0,2904.0,212.0,2164.0,952.0,2753.0,589.0,1412.0,1055.0,236.0,1344.0,160.0,3595.0,3383.0,212.0,163.0,12.280872621796735,3.1736992847363967,3.484683600337442,4.7109683592790885
76.0,3117.0,2905.0,212.0,2177.0,940.0,2771.0,594.0,1412.0,1054.0,232.0,1271.0,154.0,3622.0,3398.0,224.0,161.0,12.320696295014923,3.1842678618307536,3.5396393971808697,4.718973722787143
77.0,3118.0,2898.0,220.0,2191.0,927.0,2785.0,594.0,1412.0,1044.0,237.0,1368.0,156.0,3632.0,3426.0,206.0,163.0,12.351794623394374,3.1943060011136315,3.599940294604321,4.718970402281827
78.0,3118.0,2906.0,212.0,2194.0,924.0,2793.0,599.0,1412.0,1037.0,238.0,1378.0,156.0,3667.0,3470.0,197.0,173.0,12.402904638042564,3.2040700531283774,3.6551406885834385,4.735425837694853
79.0,3120.0,2912.0,208.0,2206.0,914.0,2809.0,603.0,1407.0,1017.0,246.0,1516.0,167.0,3683.0,3432.0,251.0,162.0,12.458943386836971,3.212493614968555,3.7165657245539676,4.7639031352272365
80.0,3123.0,2930.0,193.0,2206.0,917.0,2821.0,615.0,1403.0,1008.0,246.0,1498.0,166.0,3722.0,3516.0,206.0,172.0,12.4881492939195,3.2183766700019714,3.7834482993186076,4.770697752282814
81.0,3125.0,2934.0,191.0,2219.0,906.0,2840.0,621.0,1401.0,1007.0,243.0,1440.0,157.0,3749.0,3530.0,219.0,179.0,12.535347863275224,3.224549543348951,3.8554739859340077,4.797975107904964
82.0,3127.0,2934.0,193.0,2208.0,919.0,2851.0,643.0,1407.0,1008.0,242.0,1422.0,161.0,3746.0,3533.0,213.0,162.0,12.577397656298798,3.228056812922927,3.9325666208261523,4.801958005770857
83.0,3129.0,2927.0,202.0,2218.0,911.0,2865.0,647.0,1405.0,992.0,247.0,1519.0,172.0,3778.0,3585.0,193.0,187.0,12.59052103357447,3.2309166014175554,4.008209417355199,4.807513211502129
84.0,3131.0,2951.0,180.0,2239.0,892.0,2881.0,642.0,1410.0,990.0,253.0,1603.0,173.0,3794.0,3561.0,233.0,170.0,12.622336879484292,3.234296503513355,4.088246251775424,4.848071199789838
85.0,3131.0,2950.0,181.0,2260.0,871.0,2891.0,631.0,1410.0,989.0,246.0,1478.0,163.0,3843.0,3612.0,231.0,178.0,12.684227965639463,3.2401573737273077,4.173445247170534,4.852377073046163
86.0,3132.0,2956.0,176.0,2281.0,851.0,2904.0,623.0,1411.0,985.0,243.0,1418.0,164.0,3878.0,3657.0,221.0,171.0,12.728681352322837,3.248473312793037,4.256705013005476,4.871670737304024
87.0,3134.0,2966.0,168.0,2290.0,844.0,2923.0,633.0,1408.0,971.0,247.0,1480.0,178.0,3930.0,3717.0,213.0,184.0,12.786853627430467,3.2544723930074695,4.345649401385258,4.885797429297968
88.0,3135.0,2977.0,158.0,2303.0,832.0,2934.0,631.0,1407.0,955.0,254.0,1595.0,183.0,3950.0,3747.0,203.0,188.0,12.853249855767519,3.2586166964993537,4.433272178763706,4.898778450513653
89.0,3138.0,2977.0,161.0,2313.0,825.0,2946.0,633.0,1407.0,961.0,243.0,1397.0,166.0,3989.0,3783.0,206.0,180.0,12.89634625407694,3.2632653960835922,4.525686640299105,4.932715609022476
90.0,3141.0,2961.0,180.0,2316.0,825.0,2959.0,643.0,1408.0,946.0,252.0,1575.0,183.0,4001.0,3837.0,164.0,184.0,12.93705368646832,3.267505849249847,4.616783737644897,4.947646405787711
91.0,3142.0,2978.0,164.0,2312.0,830.0,2969.0,657.0,1410.0,947.0,247.0,1468.0,186.0,4001.0,3801.0,200.0,179.0,12.991083141089883,3.2704166136708626,4.713016162265473,4.989183227418449
92.0,3143.0,2984.0,159.0,2337.0,806.0,2976.0,639.0,1411.0,940.0,249.0,1498.0,173.0,4042.0,3788.0,254.0,174.0,13.048190545022079,3.2756375639944735,4.807353611040839,4.987282635676164
93.0,3145.0,2984.0,161.0,2349.0,796.0,2990.0,641.0,1415.0,930.0,257.0,1642.0,178.0,4065.0,3852.0,213.0,183.0,13.093606296854325,3.2819521913465355,4.908428535255547,5.039118583192036
94.0,3145.0,2973.0,172.0,2342.0,803.0,3001.0,659.0,1417.0,925.0,258.0,1671.0,187.0,4093.0,3839.0,254.0,178.0,13.120310970185137,3.2860317709158995,4.999418797482145,5.043763718436535
95.0,3148.0,2980.0,168.0,2360.0,788.0,3010.0,650.0,1419.0,924.0,255.0,1610.0,182.0,4104.0,3867.0,237.0,177.0,13.183457609622012,3.288108936481507,5.090460507108774,5.070966593083496
96.0,3151.0,2981.0,170.0,2386.0,765.0,3026.0,640.0,1417.0,920.0,254.0,1591.0,186.0,4128.0,3908.0,220.0,181.0,13.255285096084249,3.2940798432018177,5.1891649616711675,5.074438506949726
97.0,3156.0,2997.0,159.0,2403.0,753.0,3035.0,632.0,1421.0,912.0,260.0,1683.0,192.0,4144.0,3933.0,211.0,184.0,13.332823286221315,3.3004803678758363,5.296153861017957,5.111422691275351
98.0,3158.0,2997.0,161.0,2410.0,748.0,3041.0,631.0,1423.0,922.0,252.0,1539.0,184.0,4178.0,3939.0,239.0,178.0,13.398009221268966,3.3065313773746743,5.408615949669277,5.108369831980818
99.0,3161.0,2991.0,170.0,2414.0,747.0,3054.0,640.0,1424.0,910.0,257.0,1635.0,198.0,4211.0,3954.0,257.0,176.0,13.470034229248075,3.3123354281181667,5.528483786661579,5.137916324130545
100.0,3162.0,3007.0,155.0,2428.0,734.0,3069.0,641.0,1424.0,904.0,257.0,1619.0,198.0,4236.0,3958.0,278.0,171.0,13.546247000989482,3.318769090871731,5.653966261041813,5.1662149009116725
101.0,3164.0,2963.0,201.0,2429.0,735.0,3084.0,655.0,1422.0,897.0,256.0,1645.0,193.0,4252.0,4045.0,207.0,181.0,13.575879373068174,3.324202420017299,5.786161348888914,5.163202006503525
102.0,3167.0,2978.0,189.0,2438.0,729.0,3095.0,657.0,1423.0,894.0,250.0,1522.0,180.0,4234.0,4039.0,195.0,185.0,13.649544588892962,3.326781418239756,5.925198060232917,5.202425769864749
103.0,3168.0,2993.0,175.0,2445.0,723.0,3114.0,669.0,1419.0,882.0,252.0,1543.0,185.0,4263.0,4017.0,246.0,179.0,13.717092725642525,3.328649158633939,6.069311793624922,5.212494167614903
104.0,3170.0,2986.0,184.0,2449.0,721.0,3125.0,676.0,1424.0,880.0,255.0,1604.0,189.0,4327.0,4051.0,276.0,175.0,13.77536424801632,3.3276143524047006,6.218878159932513,5.229098195469963
105.0,3170.0,2983.0,187.0,2440.0,730.0,3138.0,698.0,1423.0,878.0,257.0,1643.0,199.0,4331.0,4133.0,198.0,184.0,13.856551544532088,3.3237358369289587,6.373145507012507,5.258202608191994
106.0,3172.0,2980.0,192.0,2442.0,730.0,3154.0,712.0,1425.0,879.0,261.0,1718.0,204.0,4374.0,4144.0,230.0,188.0,13.938973971811784,3.3197730758412143,6.532131281658101,5.267228140805937
107.0,3177.0,2986.0,191.0,2455.0,722.0,3173.0,718.0,1434.0,884.0,262.0,1730.0,203.0,4385.0,4128.0,257.0,179.0,14.02848395252593,3.3153829357373445,6.67361335147842,5.286927144528479
108.0,3178.0,2986.0,192.0,2453.0,725.0,3180.0,727.0,1437.0,875.0,266.0,1802.0,205.0,4418.0,4153.0,265.0,181.0,14.103079108468046,3.3087671517694974,6.798973091764514,5.293551083324417
109.0,3180.0,2962.0,218.0,2466.0,714.0,3195.0,729.0,1436.0,877.0,259.0,1700.0,198.0,4431.0,4216.0,215.0,195.0,14.139362910945817,3.303247395471695,6.921054804150244,5.32146890889112
110.0,3182.0,2971.0,211.0,2483.0,699.0,3209.0,726.0,1435.0,869.0,259.0,1691.0,187.0,4440.0,4187.0,253.0,187.0,14.21008548135693,3.298059435842474,7.0429837300375855,5.365004055865252
111.0,3182.0,2976.0,206.0,2500.0,682.0,3226.0,726.0,1436.0,869.0,257.0,1650.0,194.0,4467.0,4256.0,211.0,193.0,14.289019668769708,3.2928570818670186,7.178022409432808,5.3588111223415025
112.0,3185.0,3005.0,180.0,2526.0,659.0,3243.0,717.0,1436.0,856.0,263.0,1729.0,208.0,4484.0,4250.0,234.0,193.0,14.388842194473712,3.288970350902434,7.311145224838218,5.394680879836075
113.0,3190.0,2996.0,194.0,2542.0,648.0,3266.0,724.0,1437.0,859.0,254.0,1576.0,194.0,4534.0,4307.0,227.0,183.0,14.474566871544079,3.2857240834491455,7.442220903670011,5.416761227559765
114.0,3193.0,3011.0,182.0,2568.0,625.0,3283.0,715.0,1439.0,843.0,264.0,1741.0,194.0,4545.0,4276.0,269.0,187.0,14.551513543250918,3.2831015602880473,7.586785001297622,5.429159592699605
115.0,3195.0,3023.0,172.0,2590.0,605.0,3290.0,700.0,1445.0,837.0,266.0,1765.0,201.0,4585.0,4345.0,240.0,195.0,14.631376029958087,3.283394181723748,7.742816438845255,5.43673923444561
116.0,3198.0,3025.0,173.0,2602.0,596.0,3304.0,702.0,1444.0,829.0,273.0,1889.0,202.0,4592.0,4349.0,243.0,190.0,14.72207063045019,3.285613343502365,7.878022357590487,5.440135670477291
117.0,3199.0,3020.0,179.0,2599.0,600.0,3320.0,721.0,1445.0,825.0,270.0,1840.0,203.0,4601.0,4366.0,235.0,188.0,14.793607597404742,3.285292626926416,8.029061439901124,5.450224290580768
118.0,3202.0,3020.0,182.0,2612.0,590.0,3335.0,723.0,1446.0,827.0,262.0,1696.0,194.0,4632.0,4415.0,217.0,200.0,14.887449380600511,3.2857024152229513,8.194027865674029,5.49316144041738
119.0,3203.0,3039.0,164.0,2614.0,589.0,3346.0,732.0,1454.0,816.0,269.0,1803.0,195.0,4646.0,4430.0,216.0,203.0,14.965292841599137,3.283770665313445,8.355019052909121,5.50228174571031
120.0,3204.0,3037.0,167.0,2625.0,579.0,3360.0,735.0,1453.0,808.0,271.0,1841.0,198.0,4698.0,4462.0,236.0,203.0,15.038839803869115,3.282697018189351,8.494424902929522,5.530174279462197
121.0,3204.0,3019.0,185.0,2629.0,575.0,3369.0,740.0,1456.0,806.0,268.0,1805.0,192.0,4725.0,4513.0,212.0,203.0,15.119915902981466,3.279689253017592,8.651447238093212,5.561379275343443
122.0,3208.0,3026.0,182.0,2636.0,572.0,3385.0,749.0,1459.0,802.0,270.0,1834.0,198.0,4734.0,4521.0,213.0,198.0,15.213763432663987,3.2743878167587,8.824007576331757,5.5802183709643005
123.0,3209.0,3021.0,188.0,2644.0,565.0,3400.0,756.0,1468.0,804.0,269.0,1821.0,209.0,4755.0,4495.0,260.0,196.0,15.294039699322331,3.2687716419857087,9.010078098546993,5.615932829390706
124.0,3211.0,3012.0,199.0,2639.0,572.0,3412.0,773.0,1468.0,800.0,267.0,1794.0,207.0,4750.0,4531.0,219.0,212.0,15.388879469920374,3.2604155151210654,9.188472515439983,5.641931591566739
